Location Code,Real Property Asset Name,Installation Name,Owned or Leased,GSA Region,Street Address,City,State,Zip Code,Latitude,Longitude,Building Rentable Square Feet,Available Square Feet,Construction Date,Congressional District,Congressional District Representative Name,Building Status,Real Property Asset Type
TX2484,511 NORTH MAIN,N/A,LEASED,7,511 N MAIN ST,TEMPLE,TX,76501,31.1019685,-97.339184,11475,,,4831,JOHN R. CARTER,ACTIVE,BUILDING
TX2485,GOLDEN KEY PLAZA,N/A,LEASED,7,1200 GOLDEN KEY CIR,EL PASO,TX,79925,31.7755075,-106.37155,6596,1459.2,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2486,3801 SOUTH PORT AVENUE,N/A,LEASED,7,3801 S PORT AVE,CORPUS CHRISTI,TX,78415,27.75777,-97.420711,18661,,,4827,MICHAEL CLOUD,ACTIVE,BUILDING
TX2490,9107B BOUDREAUX ROAD,N/A,LEASED,7,9107B BOUDREAUX RD,TOMBALL,TX,77375,30.073471,-95.557946,15766,,,4838,WESLEY HUNT,ACTIVE,BUILDING
TX2491,DFW INTERNATIONAL AIRPORT,N/A,LEASED,7,2040 N. INTERNATIONAL PARKWAY,IRVING,TX,75062,32.836833,-96.89665,12051,,,4806,JAKE ELLZEY,ACTIVE,BUILDING
TX2500,OVERTON CENTRE,N/A,LEASED,7,4100 INTERNATIONAL PLZ,FORT WORTH,TX,76109,32.68888,-97.402571,5835,,,4812,CRAIG A. GOLDMAN,ACTIVE,BUILDING
TX2502,3838 N. SAM HOUSTON PARKWAY E.,N/A,LEASED,7,3838 N SAM HOUSTON PKWY E,HOUSTON,TX,77032,29.9381,-95.327341,16848,,,4829,SYLVIA R. GARCIA,ACTIVE,BUILDING
TX2503,VICTORIA REGIONAL AIRPORT,N/A,LEASED,7,25 HANGAR DR N,VICTORIA,TX,77904,28.847089,-96.923465,1325,,,4827,MICHAEL CLOUD,ACTIVE,BUILDING
TX2504,8600 FREEPORT,N/A,LEASED,7,8600 FREEPORT PKWY,IRVING,TX,75063,32.92426,-97.013851,5788,,,4824,BETH VAN DUYNE,ACTIVE,BUILDING
TX2505,CORPUS CHRISTI INTERNATIONAL AIRPORT,N/A,LEASED,7,1000 INTERNATIONAL DR,CORPUS CHRISTI,TX,78406,27.7747463,-97.501965,6663,,,4827,MICHAEL CLOUD,ACTIVE,BUILDING
TX2506,WICHITA FALLS MUNIIPAL AIRPORT,N/A,LEASED,7,4000 ARMSTRONG DR,WICHITA FALLS,TX,76305,33.96532,-98.491181,1250,,,4813,RONNY JACKSON,ACTIVE,BUILDING
TX2508,EAST TEXAS REGIONAL AIRPORT,N/A,LEASED,7,269 TERMINAL CIR,LONGVIEW,TX,75603,32.3873871,-94.719431,489,,,4801,NATHANIEL MORAN,ACTIVE,BUILDING
TX2509,2015 EAST 37TH STREET,N/A,LEASED,7,2015 E 37TH ST,ODESSA,TX,79762,31.88704,-102.35267,11000,,,4811,AUGUST PFLUGER,ACTIVE,BUILDING
TX2510,WILLIAM P HOBBY AIRPORT,N/A,LEASED,7,7800 AIRPORT BLVD 7800 AIRPORT BOULEVARD,HOUSTON,TX,77061,29.6577743,-95.275483,4699,,,4809,AL GREEN,ACTIVE,BUILDING
TX2511,PLAZA AT BACHMAN CREEK,N/A,LEASED,7,3890 W NORTHWEST HWY,DALLAS,TX,75220,32.8622871,-96.850109,9199,,,4824,BETH VAN DUYNE,ACTIVE,BUILDING
TX2515,GOLDEN KEY OFFICE PLAZA,N/A,LEASED,7,1200 GOLDEN KEY CIRCLE,EL PASO,TX,79925,31.7750933,-106.37171,8549,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2518,5376 STEWART LANE,N/A,LEASED,7,5376 STEWART LANE,SAN ANGELO,TX,76904,31.3039273,-100.47632,1872,,,4811,AUGUST PFLUGER,ACTIVE,BUILDING
TX2520,16503 AIR CENTER BLVD,N/A,LEASED,7,16503 AIR CENTER BLVD,HOUSTON,TX,77032,29.9596313,-95.371995,6000,,,4818,CHRISTIAN D. MENEFEE,ACTIVE,BUILDING
TX2521,MIDLAND INTERNATIONAL AIRPORT,N/A,LEASED,7,9506 LAFORCE BLVD.,MIDLAND,TX,79711,31.9342546,-102.21261,2924,,,4811,AUGUST PFLUGER,ACTIVE,BUILDING
TX2523,CENTRE PLAZA TX2523,N/A,LEASED,7,45 NE LOOP 410,SAN ANTONIO,TX,78216,29.5208397,-98.488496,10433,,,4821,CHIP ROY,ACTIVE,BUILDING
TX2524,TYLER POUNDS REGIONAL AIRPORT,N/A,LEASED,7,NEW WEST SIDE TERMINAL 700 SKYWAY BLVD.,TYLER,TX,75704,32.4050455,-95.442027,2420,958,,4801,NATHANIEL MORAN,ACTIVE,BUILDING
TX2525,AMARILLO TERMINAL BLDG,N/A,LEASED,7,AMARILLO INTERNATIONAL AIRPORT 10801 AIRPORT BLVD,AMARILLO,TX,79111,35.2123182,-101.67805,2624,,,4813,RONNY JACKSON,ACTIVE,BUILDING
TX2527,ABILENE AIRPORT,N/A,LEASED,7,2933 AIRPORT BLVD,ABILENE,TX,79602,32.411979,-99.680099,796,,,4819,JODEY C. ARRINGTON,ACTIVE,BUILDING
TX2528,EL PASO INTERNATIONAL AIRPORT,N/A,LEASED,7,6701 CONVAIR RD,EL PASO,TX,79925,31.7989456,-106.39573,4932,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2532,BERGSTROM TECH CENTER,N/A,LEASED,7,6800 BURLESON RD,AUSTIN,TX,78744,30.2012927,-97.70922,9904,,,4835,GREG CASAR,ACTIVE,BUILDING
TX2534,MCALLEN-MILLER INT'L AIRPORT,N/A,LEASED,7,2500 S BICENTENIAL BLVD,MCALLEN,TX,78503,26.1813297,-98.240399,3495,,,4815,MONICA DE LA CRUZ,ACTIVE,BUILDING
TX2535,VALLEY INTERNATIONAL AIRPORT,N/A,LEASED,7,3002 HERITAGE WAY,HARLINGEN,TX,78550,26.2217217,-97.662936,3980,,,4834,VICENTE GONZALEZ,ACTIVE,BUILDING
TX2536,LAREDO INTERNATIONAL AIRPORT TX2536,N/A,LEASED,7,5210 BOB BULLOCK LOOP,LAREDO,TX,78041,27.5455825,-99.452181,1533,,,4828,HENRY CUELLAR,ACTIVE,BUILDING
TX2538,SAN ANTONIO INTL AIRPORT,N/A,LEASED,7,9800 AIRPORT BLVD,SAN ANTONIO,TX,78216,29.5271663,-98.472779,7244,,,4821,CHIP ROY,ACTIVE,BUILDING
TX2539,EXECUTIVE TERMINAL BUILDING,N/A,LEASED,7,11811 BRANTLEY,HOUSTON,TX,77034,29.6203091,-95.189236,984,,,4836,BRIAN BABIN,ACTIVE,BUILDING
TX2541,2500 NORTH HIGHWAY 118,N/A,LEASED,7,2500 N HIGHWAY 118,ALPINE,TX,79830,30.3825,-103.67047,21333,,,4823,,ACTIVE,BUILDING
TX2543,WACO REGIONAL AIRPORT TERMINAL,N/A,LEASED,7,7909 KARL MAY DR,WACO,TX,76708,31.6082101,-97.222558,1709,,,4817,PETE SESSIONS,ACTIVE,BUILDING
TX2544,AUSTIN-BERGSTROM INTL AIRPORT,N/A,LEASED,7,3600 PRESIDENTIAL BLVD,AUSTIN,TX,78719,30.20256,-97.665431,6984,,,4835,GREG CASAR,ACTIVE,BUILDING
TX2552,BROOKHOLLOW RIVERSIDE,N/A,LEASED,7,2505 SH 360,GRAND PRAIRIE,TX,75050,32.791349,-97.058078,10260,,,4833,MARC A. VEASEY,ACTIVE,BUILDING
TX2557,3381 U.S. HIGHWAY 277,N/A,LEASED,7,3381 U.S. HIGHWAY 277,EAGLE PASS,TX,78852,28.7506538,-100.49731,20098,,,4823,,ACTIVE,BUILDING
TX2560,LUBBOCK INTERNATIONAL AIRPORT TX2560,N/A,LEASED,7,5401 N MARTIN LUTHER KING BLVD TERMINAL BUILDING,LUBBOCK,TX,79403,33.7006909,-101.80822,2581,,,4819,JODEY C. ARRINGTON,ACTIVE,BUILDING
TX2562,PLAZA DEL SOL TX2562,N/A,LEASED,7,2205 VETERANS BLVD,DEL RIO,TX,78840,29.3884952,-100.90522,8310,,,4823,,ACTIVE,BUILDING
TX2563,BROWNSVILLE/SOUTH PADRE ISLAND,N/A,LEASED,7,INTERNATIONAL BLVD 700 AMELIA EARHART DRIVE,BROWNSVILLE,TX,78521,25.9110138,-97.474369,975,,,4834,VICENTE GONZALEZ,ACTIVE,BUILDING
TX2564,1029 CAMINO LA COSTA,N/A,LEASED,7,1029 CAMINO LA COSTA,AUSTIN,TX,78752,30.3248,-97.700351,23859,,,4837,LLOYD DOGGETT,ACTIVE,BUILDING
TX2568,THE ATRIUM BUILDING TX2568,N/A,LEASED,7,1155 WESTMORELAND DR,EL PASO,TX,79925,31.779648,-106.3873,3861,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2569,1509 SEDBERRY STREET,N/A,LEASED,7,1509 SEDBERRY ST,MARSHALL,TX,75670,32.56002,-94.352901,4646,,,4801,NATHANIEL MORAN,ACTIVE,BUILDING
TX2570,MERCANTILE BANK BLDG,N/A,LEASED,7,40 NE LOOP 410,SAN ANTONIO,TX,78216,29.51919,-98.490751,21610,,,4820,JOAQUIN CASTRO,ACTIVE,BUILDING
TX2571,2120 WEST BRIARGATE,N/A,LEASED,7,2120 WEST BRIARGATE,BRYAN,TX,77802,30.6607273,-96.322309,9521,,,4810,MICHAEL T. MCCAUL,ACTIVE,BUILDING
TX2572,927 SOUTH 123 BYPASS,N/A,LEASED,7,927 S HIGHWAY 123 BYP,SEGUIN,TX,78155,29.560638,-97.943471,11642,,,4815,MONICA DE LA CRUZ,ACTIVE,BUILDING
TX2575,E.S. 11TH STREET,N/A,LEASED,7,1202 E SOUTH 11TH ST,ABILENE,TX,79602,32.438133,-99.704354,9701,,,4819,JODEY C. ARRINGTON,ACTIVE,BUILDING
TX2576,ROBERSON BUILDING,N/A,LEASED,7,3133 GENERAL HUDNELL DR,SAN ANTONIO,TX,78226,29.383092,-98.560926,26712,,,4823,,ACTIVE,BUILDING
TX2577,19241 DAVID MEMORIAL DRIVE,N/A,LEASED,7,19241 DAVID MEMORIAL DR,SHENANDOAH,TX,77385,30.18222,-95.447851,16853,,,4802,DANIEL CRENSHAW,ACTIVE,BUILDING
TX2578,8208 ZAC LENTZ PARKWAY,N/A,LEASED,7,8208 NE ZAC LENTZ PKWY,VICTORIA,TX,77904,28.864278,-97.004624,11795,,,4827,MICHAEL CLOUD,ACTIVE,BUILDING
TX2580,1934 FM 1432,N/A,LEASED,7,1934 FM 1432,VICTORIA,TX,77905,28.6943435,-96.958914,1717,,,4827,MICHAEL CLOUD,ACTIVE,BUILDING
TX2581,ALPINE FEDERAL COURTHOUSE,N/A,LEASED,7,2450 N HIGHWAY 118,ALPINE,TX,79830,30.3810025,-103.67037,30610,,,4823,,ACTIVE,BUILDING
TX2582,BANK OF AMERICA TX2582,N/A,LEASED,7,101 E PARK BLVD,PLANO,TX,75074,33.02977,-96.706211,23526,,,4832,JULIE JOHNSON,ACTIVE,BUILDING
TX2583,LA COSTA GREEN BUILDING TX2583,N/A,LEASED,7,1033 LA POSADA DR,AUSTIN,TX,78752,30.32531,-97.702251,4654,279.6,,4837,LLOYD DOGGETT,ACTIVE,BUILDING
TX2584,1711 W HENDERSON STREET,N/A,LEASED,7,1711 W HENDERSON ST,CLEBURNE,TX,76033,32.33379,-97.424461,8896,,,4825,ROGER WILLIAMS,ACTIVE,BUILDING
TX2588,702 DENMAN AVENUE,N/A,LEASED,7,702 DENMAN AVENUE,LUFKIN,TX,75901,31.3294165,-94.720881,12804,,,4817,PETE SESSIONS,ACTIVE,BUILDING
TX2589,2901 TURTLE CREEK DRIVE,N/A,LEASED,7,2901 TURTLE CREEK DR,PORT ARTHUR,TX,77642,29.9430009,-93.986405,34687,,,4814,RANDY K. WEBER SR.,ACTIVE,BUILDING
TX2591,TED C. CONNELL TERMINAL BLDG.,N/A,LEASED,7,8101 S CLEAR CREEK RD,KILLEEN,TX,76549,31.0630909,-97.817873,3289,,,4811,AUGUST PFLUGER,ACTIVE,BUILDING
TX2592,10824 NORTH CENTRAL EXPRESSWAY,N/A,LEASED,7,10824 N CENTRAL EXPY,DALLAS,TX,75231,32.89545,-96.767981,27200,,,4832,JULIE JOHNSON,ACTIVE,BUILDING
TX2593,WILLOWS OFFICE PARK,N/A,LEASED,7,9434 VISCOUNT,EL PASO,TX,79925,31.7681979,-106.36419,6123,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2594,"ARCHANGELOS, INC.",N/A,LEASED,7,901 VICTORIA STREET,LAREDO,TX,78040,27.5078233,-99.504354,3601,,,4828,HENRY CUELLAR,ACTIVE,BUILDING
TX2595,FOUNTAIN PARK VILLAGE,N/A,LEASED,7,4314 WENDOVER ST,WICHITA FALLS,TX,76309,33.87857,-98.554311,11854,,,4813,RONNY JACKSON,ACTIVE,BUILDING
TX2597,GEORGE BUSH INTERCONTINENTAL AIRPORT (IAH),N/A,LEASED,7,2800 N TERMINAL RD 2800 NORTH TERMINAL ROAD,HOUSTON,TX,77032,29.987532,-95.3497935,15321,,,4818,CHRISTIAN D. MENEFEE,ACTIVE,BUILDING
TX2602,10318 DORBANDT,N/A,LEASED,7,10318 DORBANDT RD,CONROE,TX,77303,30.3499981,-95.420977,15000,,,4808,MORGAN LUTTRELL,ACTIVE,BUILDING
TX2605,ESTERS ROAD OFFICE CENTER,N/A,LEASED,7,7501 ESTERS BLVD,IRVING,TX,75063,32.91176,-97.010361,26772,,,4824,BETH VAN DUYNE,ACTIVE,BUILDING
TX2608,2801 NETWORK BLVD,N/A,LEASED,7,2801 NETWORK BLVD,FRISCO,TX,75034,33.10264,-96.828341,15736,,,4804,PAT FALLON,ACTIVE,BUILDING
TX2609,808 MCKEE STREET,N/A,LEASED,7,808 MCKEE ST,DALLAS,TX,75215,32.765589,-96.793938,7000,,,4830,JASMINE CROCKETT,ACTIVE,BUILDING
TX2612,8909 SAN DARIO,N/A,LEASED,7,8909 SAN DARIO,LAREDO,TX,78045,27.585072,-99.497079,36017,,,4828,HENRY CUELLAR,ACTIVE,BUILDING
TX2613,2304 WEST FERGUSON DRIVE,N/A,LEASED,7,2304 W FERGUSON RD,MOUNT PLEASANT,TX,75455,33.161423,-94.992019,4574,,,4801,NATHANIEL MORAN,ACTIVE,BUILDING
TX2614,1680 LAKE FRONT CIRCLE,N/A,LEASED,7,1680 LAKE FRONT CIR,SPRING,TX,77380,30.171132,-95.463401,9999,,,4802,DANIEL CRENSHAW,ACTIVE,BUILDING
TX2615,SAN ANGELO AIRPORT,N/A,LEASED,7,8618 TERMINAL CIR,SAN ANGELO,TX,76904,31.35731,-100.50314,500,,,4811,AUGUST PFLUGER,ACTIVE,BUILDING
TX2617,1000 MEDICAL CENTER BLVD,N/A,LEASED,7,1000 MEDICAL CENTER BLVD,ALICE,TX,78332,27.75906,-98.043421,6779,,,4815,MONICA DE LA CRUZ,ACTIVE,BUILDING
TX2618,100 DEANBOX DRIVE,N/A,LEASED,7,100 DEANBOX DRIVEF,WAXAHACHIE,TX,75165,32.41663,-96.82397,10851,,,4806,JAKE ELLZEY,ACTIVE,BUILDING
TX2622,2005 WEST JEFFERSON,N/A,LEASED,7,2005 W JEFFERSON AVE,HARLINGEN,TX,78550,26.1958221,-97.714348,14850,,,4834,VICENTE GONZALEZ,ACTIVE,BUILDING
TX2624,FRB OF DALLAS/HOUSTON BRANCH,N/A,LEASED,7,1801 ALLEN PKWY,HOUSTON,TX,77019,29.75994,-95.384371,42829,,,4818,CHRISTIAN D. MENEFEE,ACTIVE,BUILDING
TX2625,14951 KINGSPORT DRIVE,N/A,LEASED,7,14951 KINGSPORT RD,FORT WORTH,TX,76155,32.832891,-97.038567,69030,,,4833,MARC A. VEASEY,ACTIVE,BUILDING
TX2626,SPENCER HWY @ WATTERS ROAD,N/A,LEASED,7,3300 WATTERS RD,PASADENA,TX,77504,29.66284,-95.180361,26385,,,4836,BRIAN BABIN,ACTIVE,BUILDING
TX2629,600 E. PEYTON,N/A,LEASED,7,600 E PEYTON ST,SHERMAN,TX,75090,33.6596159,-96.607573,10117,,,4804,PAT FALLON,ACTIVE,BUILDING
TX2632,495 COMMERCE CENTER,N/A,LEASED,7,1200 N COMMERCE CTR,MCALLEN,TX,78501,26.211834,-98.205021,80786,,,4815,MONICA DE LA CRUZ,ACTIVE,BUILDING
TX2633,13333 NORTHWEST FWY,N/A,LEASED,7,13333 NORTHWEST FWY,HOUSTON,TX,77040,29.84872,-95.507721,19000,,,4818,CHRISTIAN D. MENEFEE,ACTIVE,BUILDING
TX2634,3101 FM 2004,N/A,LEASED,7,3101 FM 2004 RD,TEXAS CITY,TX,77591,29.4128414,-95.0319781,20566,,,4814,RANDY K. WEBER SR.,ACTIVE,BUILDING
TX2635,USCIS FIELD OFFICE,N/A,LEASED,7,6500 CAMPUS CIRCLE DR E,IRVING,TX,75063,32.89752,-96.978317,56700,,,4833,MARC A. VEASEY,ACTIVE,BUILDING
TX2636,211 N. FLORENCE,N/A,LEASED,7,211 N FLORENCE ST,EL PASO,TX,79901,31.76138,-106.48446,10330,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2637,CENTURY TOWER TX2637,N/A,LEASED,7,550 FANNIN ST SUITE 1320,BEAUMONT,TX,77701,30.08114,-94.099711,41626,7176,,4814,RANDY K. WEBER SR.,ACTIVE,BUILDING
TX2638,2901 VICTORY LANE,N/A,LEASED,7,2901 VICTORY LN,BRENHAM,TX,77833,30.14481,-96.363131,6524,,,4810,MICHAEL T. MCCAUL,ACTIVE,BUILDING
TX2640,TCC MCKINNEY,N/A,LEASED,7,3250 CRAIG DR,MCKINNEY,TX,75070,33.16772,-96.645511,15544,,,4803,KEITH SELF,ACTIVE,BUILDING
TX2641,SAN ANTONIO FIELD OFFICE,N/A,LEASED,7,5740 UNIVERSITY HTS,SAN ANTONIO,TX,78249,29.57013,-98.597041,148584,,,4820,JOAQUIN CASTRO,ACTIVE,BUILDING
TX2642,600 TEXAS AVENUE,N/A,LEASED,7,600 TEXAS AVE,EL PASO,TX,79901,31.76109,-106.48315,13103,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2643,VAN HORN STATION,N/A,LEASED,7,500 LAUREL ST,VAN HORN,TX,79855,31.0352241,-104.84415,21358,,,4823,,ACTIVE,BUILDING
TX2645,5735 SUMMERHILL ROAD,N/A,LEASED,7,5735 SUMMERHILL RD,TEXARKANA,TX,75503,33.47552,-94.071021,13286,,,4801,NATHANIEL MORAN,ACTIVE,BUILDING
TX2649,ADDISON.COM CENTER,N/A,LEASED,7,16650 WESTGROVE DR,ADDISON,TX,75001,32.97843,-96.837611,22194,,,4832,JULIE JOHNSON,ACTIVE,BUILDING
TX2650,BLUFFCREEK TOWER,N/A,LEASED,7,4201 MEDICAL DR,SAN ANTONIO,TX,78229,29.51515,-98.566941,4526,,,4820,JOAQUIN CASTRO,ACTIVE,BUILDING
TX2651,2921 N. VALDERAS STREET,N/A,LEASED,7,2921 N VALDERAS ST,ANGLETON,TX,77515,29.19514,-95.430161,10375,,,4814,RANDY K. WEBER SR.,ACTIVE,BUILDING
TX2652,2009 W. JEFFERSON,N/A,LEASED,7,2009 W. JEFFERSON,HARLINGEN,TX,78550,26.19759,-97.71592,21904,,,4834,VICENTE GONZALEZ,ACTIVE,BUILDING
TX2656,S E TEXAS REGIONAL AIRPORT,N/A,LEASED,7,5000 JERRY WARE DR,BEAUMONT,TX,77705,29.9572368,-94.021324,784,,,4814,RANDY K. WEBER SR.,ACTIVE,BUILDING
TX2658,1501 E. EXPRESSWAY 83,N/A,LEASED,7,1501 E. EXPRESSWAY 83,WESLACO,TX,78596,26.17077,-97.97435,54483,,,4834,VICENTE GONZALEZ,ACTIVE,BUILDING
TX2659,SOCIAL SECURITY ADMINISTRATION TX2659,N/A,LEASED,7,611 CLINIC DR,LONGVIEW,TX,75605,32.53739,-94.733831,11965,,,4801,NATHANIEL MORAN,ACTIVE,BUILDING
TX2662,600 SGT ED HOLCOMB BLVD N,N/A,LEASED,7,600 SGT ED HOLCOMB BLVD N,CONROE,TX,77304,30.31271,-95.478701,21525,,,4808,MORGAN LUTTRELL,ACTIVE,BUILDING
TX2663,221 SOUTH 45TH STREET,N/A,LEASED,7,221 S 45TH ST,CORSICANA,TX,75110,32.07,-96.501901,8008,,,4806,JAKE ELLZEY,ACTIVE,BUILDING
TX2665,CBP SOUTHWEST SCIENCE CENTER,N/A,LEASED,7,4150 INTERWOOD SOUTH PARKWAY,HOUSTON,TX,77032,29.932033,-95.324482,34277,,,4829,SYLVIA R. GARCIA,ACTIVE,BUILDING
TX2667,8455 DISHMAN RD,N/A,LEASED,7,8455 DISHMAN RDE,BEAUMONT,TX,77713,30.095464,-94.225856,18609,,,4836,BRIAN BABIN,ACTIVE,BUILDING
TX2668,"CUTTER AVIATION, EL PASO, INC.",N/A,LEASED,7,1771 SHUTTLE COLUMBIA DR,EL PASO,TX,79925,31.796946,-106.37696,3490,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2669,7460 WARREN PARKWAY,N/A,LEASED,7,7460 WARREN PKWY,FRISCO,TX,75034,33.10821,-96.820056,17509,,,4804,PAT FALLON,ACTIVE,BUILDING
TX2670,LAUREL PARK PLAZA,N/A,LEASED,7,1100 E LAUREL AVE,MCALLEN,TX,78501,26.21104,-98.207241,22186,,,4815,MONICA DE LA CRUZ,ACTIVE,BUILDING
TX2673,PLANO COURTHOUSE,N/A,LEASED,7,7940 PRESTON RD,PLANO,TX,75024,33.0846,-96.801181,36755,,,4804,PAT FALLON,ACTIVE,BUILDING
TX2676,1800 WEST LOOP SOUTH,N/A,LEASED,7,1800 WEST LOOP S,HOUSTON,TX,77027,29.7488,-95.457151,14000,,,4838,WESLEY HUNT,ACTIVE,BUILDING
TX2677,WILLIAMBURG VILLAGE SHOPPING C,N/A,LEASED,7,3010 WILLIAMS DR,GEORGETOWN,TX,78628,30.6628416,-97.691871,7978,,,4831,JOHN R. CARTER,ACTIVE,BUILDING
TX2679,3000 WEST MILITARY HIGHWAY,N/A,LEASED,7,3000 W MILITARY HWY,MCALLEN,TX,78503,26.15361,-98.264831,68564,,,4815,MONICA DE LA CRUZ,ACTIVE,BUILDING
TX2680,3438 E SOUTHCROSS BOULEVARD,N/A,LEASED,7,3438 E SOUTHCROSS BLVD,SAN ANTONIO,TX,78223,29.37571,-98.431301,20700,,,4828,HENRY CUELLAR,ACTIVE,BUILDING
TX2686,WELLS FARGO BANK BUILDING TX2686,N/A,LEASED,7,221 N KANSAS ST,EL PASO,TX,79901,31.76012,-106.48619,40,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2687,8001 LOCKHEED,N/A,LEASED,7,8001 LOCKHEED DR,EL PASO,TX,79925,31.792293,-106.38282,11980,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2691,LAKE AIR CENTER,N/A,LEASED,7,1700 LAKE AIR DR,WACO,TX,76710,31.53886,-97.190691,17823,,,4817,PETE SESSIONS,ACTIVE,BUILDING
TX2692,3115 CENTRAL BLVD,N/A,LEASED,7,3115 CENTRAL BLVD,BROWNSVILLE,TX,78520,25.94622,-97.507931,17913,,,4834,VICENTE GONZALEZ,ACTIVE,BUILDING
TX2696,PATRIOTS PLAZA TX2696,N/A,LEASED,7,8037 LOCKHEED DR,EL PASO,TX,79925,31.79246,-106.38183,11306,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2697,THE COURTYARD TX2697,N/A,LEASED,7,7500 VISCOUNT BLVD,EL PASO,TX,79925,31.779891,-106.38588,3967,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2698,16200 DILLARD DRIVE,N/A,LEASED,7,16200 DILLARD DR,HOUSTON,TX,77040,29.87996,-95.564541,31504,,,4838,WESLEY HUNT,ACTIVE,BUILDING
TX2702,UNIVERSITY PARK BUSINESS CENTE,N/A,LEASED,7,5730 NORTHWEST PKWY,SAN ANTONIO,TX,78249,29.553633,-98.594951,16176,,,4820,JOAQUIN CASTRO,ACTIVE,BUILDING
TX2707,2333 HOBART,N/A,LEASED,7,2333 N HOBART ST,PAMPA,TX,79065,35.5635,-100.97252,5565,,,4813,RONNY JACKSON,ACTIVE,BUILDING
TX2708,4630 50TH STREET,N/A,LEASED,7,4630 50TH ST,LUBBOCK,TX,79414,33.54978,-101.91185,9029,,,4819,JODEY C. ARRINGTON,ACTIVE,BUILDING
TX2710,NORTHWOOD TOWER,N/A,LEASED,7,1777 NE LOOP 410,SAN ANTONIO,TX,78217,29.51721,-98.436621,30719,,,4821,CHIP ROY,ACTIVE,BUILDING
TX2711,100 STANTON TOWER,N/A,LEASED,7,100 N STANTON ST,EL PASO,TX,79901,31.7585565,-106.48585,7973,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2713,4750 CANYON DRIVE,N/A,LEASED,7,4750 CANYON DRIVE,AMARILLO,TX,79109,35.156494,-101.87877,11808,,,4813,RONNY JACKSON,ACTIVE,BUILDING
TX2743,2835 GULF FREEWAY,N/A,LEASED,7,2835 GULF FWY S,LEAGUE CITY,TX,77573,29.4682122,-95.093082,10922,,,4814,RANDY K. WEBER SR.,ACTIVE,BUILDING
TX2746,5015 S IH-35,N/A,LEASED,7,5015 S INTERSTATE 35,AUSTIN,TX,78744,30.203514,-97.756335,92171,,,4835,GREG CASAR,ACTIVE,BUILDING
TX2747,2711 BROOKFIELD BUILDING,N/A,LEASED,7,2711 BROOKFIELD,DALLAS,TX,75235,32.842192,-96.858622,2660,,,4830,JASMINE CROCKETT,ACTIVE,BUILDING
TX2754,1810 HALE AVENUE,N/A,LEASED,7,1810 HALE AVE,HARLINGEN,TX,78550,26.1658455,-97.677062,12024,,,4834,VICENTE GONZALEZ,ACTIVE,BUILDING
TX2755,BANK OF AMERICA PLAZA TX2755,N/A,LEASED,7,300 CONVENT ST,SAN ANTONIO,TX,78205,29.42955,-98.490911,10732,,,4835,GREG CASAR,ACTIVE,BUILDING
TX2757,ISOM ROAD BUILDING,N/A,LEASED,7,402 ISOM RD,SAN ANTONIO,TX,78216,29.52618,-98.494481,27745,,,4821,CHIP ROY,ACTIVE,BUILDING
TX2759,1515 IDLEWILDE DRIVE,N/A,LEASED,7,1515 IDLEWILDE DR,MIDLAND,TX,79703,31.99698,-102.14818,7110,,,4811,AUGUST PFLUGER,ACTIVE,BUILDING
TX2760,THE MILLS BUILDING,N/A,LEASED,7,303 N OREGON ST,EL PASO,TX,79901,31.75913,-106.4891,47396,,,4816,VERONICA ESCOBAR,ACTIVE,BUILDING
TX2761,FAIRMONT BUSINESS CENTER,N/A,LEASED,7,11810 W FAIRMONT PKWY,PASADENA,TX,77571,29.651527,-95.048031,12574,,,4836,BRIAN BABIN,ACTIVE,BUILDING
TX2762,4015 ALDINE BENDER ROAD,N/A,LEASED,7,4015 ALDINE BENDER RD,HOUSTON,TX,77032,29.9302081,-95.331987,19725,,,4829,SYLVIA R. GARCIA,ACTIVE,BUILDING
TX2763,2475 CLIFF CREEK CROSSING DRIVE,N/A,LEASED,7,2475 CLIFF CREEK CROSSING DR,DALLAS,TX,75237,32.65053,-96.858641,17256,,,4830,JASMINE CROCKETT,ACTIVE,BUILDING
TX2764,RICHLAND HILLS BLDG,N/A,LEASED,7,411 RICHLAND HILLS DR,SAN ANTONIO,TX,78245,29.44233,-98.647871,0,,,4823,,ACTIVE,BUILDING
TX2765,MEDICAL DRIVE BLDG,N/A,LEASED,7,215 MEDICAL DR,PALESTINE,TX,75801,31.73141,-95.629521,7302,,,4806,JAKE ELLZEY,ACTIVE,BUILDING
